PC01	PC02	PC03	PC04	PC05	PC06	PC07	PC08	PC09	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	sample	spec	loc	pop
-0.10944359349500463	-0.009830425815334217	-0.002722980976760697	0.009539108556859945	0.006743078721354146	-0.0051350272359569115	0.10249417011441518	-0.017141118257481155	-0.06301994930164763	0.0023557744690061518	0.05942371749258262	0.0027391527794935148	-0.03796281138188075	0.036547551447621264	-0.01013536945476662	-0.024570180218088006	0.022569483601590567	0.26390329013297636	0.14282403122637863	-0.24503339916869496	0.31351711173954816	0.09158099766368324	-0.13903197334549602	0.26360775493048433	0.0732579716214881	-0.07296933865886579	-0.19824799391670722	-0.13545796052222286	-0.04070006400523851	0.2769788943593204	0.04284223849230904	0.5140173099037278	16_21-30nigpan	nig	pan	nigpan
-0.12050747192468536	-0.01158601388414858	-0.021979657742553275	-0.016056132550039487	-0.06510206367854114	-0.037859840185806286	-0.13666728599154693	0.014612944968996195	0.023149174096216352	0.011532458277845402	0.009535577530604425	0.010704412744344829	-0.04133995089057858	-0.015144607086619577	-0.0451819971961685	-0.023176314197392082	-7.477357863106904e-4	0.1183314852599032	-0.05332965563823103	0.11558087563112611	-0.1396174383036547	-0.1506225184577245	-0.1820129558519275	0.1634763372840885	-0.4865578678154386	-0.17179048233411087	0.40249567672563286	-0.09419397528600872	-0.1377705648356075	0.27345363005613366	0.04983797291718503	0.020230359227253317	16_31-40unipan	uni	pan	unipan
-0.1016854396478707	-0.013243768776669154	0.04868566020676505	0.0359736995755634	0.08411829046484577	0.07905597307444709	0.30242654634019794	-0.057208523986281214	-0.14313238778841494	-0.0016667402626838429	0.035910766891419296	0.007761390479744356	-0.011317197450991736	-0.024738629394561285	0.012915513082600834	0.22063465084828193	-0.03745748269702272	-0.1528064996433997	-0.07818760040393583	0.0037701245282561425	-0.05922453173130491	-0.12282761015639353	0.0506446963992031	-0.030910545363166286	-0.033580814539141295	0.011381180063067684	-0.045919443484277137	0.011713943439234435	0.09824432944175057	-0.017004557143354762	0.19954533506893718	-0.003807695254704459	18418nigpan	nig	pan	nigpan
0.23525839818625238	-0.05261013859646642	0.0021002928091914236	-0.1914001713572049	-0.3230017569682392	-0.09081465481891823	0.14755354765060544	-0.2435113887400913	0.18213239607670476	0.7276586768676655	0.2289740287392692	0.018415212320119605	0.2604072192046349	-0.011775768268440123	0.01399162729936905	-0.015261118293971221	-0.03405108531180264	-0.009988417704717305	-0.01662124165857895	0.03295456852409707	0.01175639416561257	0.011158465584581348	0.019848461192101614	0.007917770563536049	-0.011302794444512721	0.005595426718153331	-0.010719139659954155	-0.011143346001054105	0.005070763387759721	-0.01001827971616414	-0.003716184084166608	-0.003286775457728648	18419puepan	pue	pan	puepan
-0.11674825576678513	-0.015078935100425251	-0.011388387627749672	-0.012925368806124896	-0.06713185497464598	-0.041079299351724725	-0.1829039397990956	0.016451256245271786	0.0483352008744851	0.011429298574462985	0.009197445152850817	0.045641256957135785	-0.0638660497991264	-0.0822611376519728	-0.0857081322984769	0.008418988953749883	0.00506069409549433	-0.13272980783445287	-0.25460389229477154	0.11758573323134866	0.28195113397256033	0.04261558874495465	-0.17632791967610065	-0.3426204344062307	0.2063565996052584	0.04114011357699091	0.17418741947654898	0.1497058036751966	-0.2033693836159058	-0.035367550739660365	0.1216336247900419	0.29490659409821207	18420unipan	uni	pan	unipan
0.2397274270296289	-0.04612657612042338	0.03977221065308295	-0.13033301518553578	0.22562134867239939	-0.0974021052537448	0.011654235204041932	0.23048494735295155	0.13169011853068904	0.09974666512837584	0.22984147973231034	0.0070664311450976455	-0.525899491412311	0.6220299329944301	-0.03691432797832907	0.010696102784189185	-0.17467971888622166	-0.06797780659835435	-0.0205252903917761	0.02795940350678137	-0.034550165817603486	-0.0031199555420936506	-0.0018973033127683873	-0.00246528013739723	0.016819643816359833	-0.028896108142191197	-0.0028005932685258752	0.008393912566560278	-0.01771577695716169	-0.012660345841594459	0.008202760287984395	-0.0011158346784429847	18421puepan	pue	pan	puepan
0.2260354813718848	-0.04660387284688864	-0.0636026710139091	0.07699491228893515	0.1245969796143474	-0.10552804754246742	-0.08839233017169576	-0.2728465509718675	-0.06154508861879202	0.11115306039852797	-0.19964228854705957	-0.6079109023347617	-0.41383537510196083	-0.31467230573507826	0.31753954709252985	0.03464878146048309	-0.002529552927534986	0.05671605964196218	-0.016606322050493175	-0.0031026852769697982	0.027386564185614064	0.011719503453290685	0.01311270089849001	-0.028962150004171735	-0.02680004933969366	0.008137583263819467	-0.011376284998231246	-0.008220920623493827	-0.0010686122718947708	-0.0030363400412318784	-0.010492134672462303	0.004750479317597361	18422puepan	pue	pan	puepan
-0.08284665149853247	-0.010279922039610116	0.02654218199305178	0.002924670662072464	0.040650669650857306	0.030326199425071157	0.10929404000060884	0.031364838007292846	0.018019741662051992	-0.0740461023577329	-0.03510674743274084	-0.08970986469568652	0.21170184821053895	0.23795667411242077	0.29965306927803825	0.0044797310565800955	-0.022903586661682504	0.09596914317888788	-0.1469231082398471	-0.08330658511121769	-0.014872591341512496	0.04891620347882132	0.031394606932065666	-0.1633269815638255	-0.2128888910265653	0.7145001387078117	0.07103594231799215	-0.18931197811176162	-0.0984939075486501	0.02471661903848529	-0.15518985775251595	0.06838446662685486	18424nigpan	nig	pan	nigpan
0.17103233337277218	-0.040967159463908734	0.0768193746029975	-0.06279231215909963	0.07674836406666563	-0.13829788582965974	-0.06151844169170227	0.06664315158207691	-0.043759569304094574	-0.04450778202185086	-0.3345138960056042	-0.43826502180925037	0.362070390601782	0.18333259395491872	-0.6171219500409264	0.16862608975175053	-0.12234854825918373	0.009090010499043726	0.047705539940369926	0.0028690414153340706	0.0065553309131033055	0.020331885511232627	-0.01350560314948916	-0.007750915791606618	-0.022851496420232133	0.014229290157352711	-0.016726396808523877	0.003081387949649135	0.01306109192486384	0.0015549372367198405	0.018046965803116276	0.01922940111805801	18426puepan	pue	pan	puepan
0.23394003028092694	-0.05526438518290356	0.03735502120989977	0.07406714717373024	0.004935482173238866	0.007866397372891857	-0.032640904592029465	-0.1817442565746389	-0.08759952886659216	0.007685538349406031	-0.23235558784799237	0.19067008573035632	-0.04313564933423515	0.23594830166890782	-0.030959919304285367	0.05809874854527939	0.83837695119006	-0.08508863408317062	-0.052155990693058756	-0.051265671400348364	-0.023389826620118303	-0.009454739078862946	-0.006366315898354662	-0.004785610434955549	-0.005278374358196472	-0.024887028129831686	0.011964097891141818	-0.013108870756633596	-0.0018992248867465106	0.014938371199460856	-0.0078870109886914775	-0.005691008810073049	18427puepan	pue	pan	puepan
